sampleTimeStamp.seconds;sampleTimeStamp.microseconds;lat;lon;speed;accel_lon;accel_trans;accel_down
1646666734;151644;57.718780128;11.957958029;11.85429;-3.190389;0.1783715;-0.5574504
1646666734;201641;57.718781637;11.957948356;12.01197;-3.416747;0.007435568;-0.8479851
1646666734;251576;57.718783165;11.95793855;12.1749;-3.518299;0.0188762;-0.1909236
1646666734;301590;57.718784714;11.9579286;12.33642;-2.982472;-0.2453642;-0.1731303
1646666734;351622;57.718786285;11.957918517;12.50383;-3.152806;0.00590016;-0.2465748
1646666734;401590;57.718787876;11.9579083;12.66929;-3.457887;-0.02700257;-0.02729056
1646666734;451847;57.718789489;11.957897952;12.82937;-3.27416;-0.1814652;-0.2880306
1646666734;501499;57.718791121;11.957887478;12.98891;-3.525419;0.4592842;0.3707905
1646666734;551575;57.718792772;11.957876879;13.1369;-2.719974;-0.3253599;-0.4055019
1646666734;601611;57.71879444;11.957866165;13.27308;-2.822797;-0.09475744;0.1920377
1646666734;651626;57.718796128;11.957855346;13.40613;-3.07378;0.06585533;0.7146773
1646666734;701566;57.718797835;11.957844419;13.54744;-2.823693;0.3078104;-0.03568595
1646666734;751582;57.718799561;11.957833374;13.69686;-3.054105;-0.1786912;0.7572417
1646666734;801613;57.718801306;11.957822205;13.8533;-2.823025;-0.135796;0.7598869
1646666734;851586;57.718803071;11.957810915;14.00411;-2.766471;0.02974487;0.9108638
1646666734;901574;57.718804854;11.957799506;14.14445;-2.776866;-0.01002626;0.8684924
1646666734;951586;57.718806656;11.957787989;14.27829;-2.775439;-0.1163193;0.5779633
1646666735;1699;57.718808477;11.957776367;14.41018;-2.790107;-0.4395058;0.001359297
1646666735;51598;57.718810312;11.957764638;14.54175;-2.628238;-0.2400145;0.3818038
1646666735;101595;57.718812164;11.95775281;14.65917;-2.361878;-0.3875993;0.1227767
1646666735;151628;57.718814032;11.957740888;14.77439;-2.183235;-0.4965364;0.1205326
1646666735;201652;57.718815914;11.957728871;14.89477;-2.099789;0.1015517;0.4083498
1646666735;251609;57.718817811;11.957716762;15.01746;-2.588459;-0.1339466;0.8555954
1646666735;301656;57.718819728;11.957704563;15.13262;-2.246074;-0.1821407;0.3745513
1646666735;351603;57.718821659;11.957692273;15.24185;-1.686532;-0.04905379;-0.2885885
1646666735;401595;57.718823602;11.957679893;15.35508;-2.136247;0.4499436;0.9987505
1646666735;451880;57.718825557;11.957667423;15.46453;-2.192874;-0.4465742;0.7409263
1646666735;501629;57.718827527;11.957654863;15.57694;-2.44755;0.08207759;-0.3267959
1646666735;551653;57.718829512;11.957642212;15.69413;-2.103528;0.185814;0.1113942
