sampleTimeStamp.seconds;sampleTimeStamp.microseconds;lat;lon;speed;accel_lon;accel_trans;accel_down
1663765148;661453;57.718662629;11.958164072;12.27843;-0.8085604;0.03222933;-0.3556797
1663765148;711441;57.718664386;11.958154066;12.30582;-0.4661146;-0.1096982;-0.5138825
1663765148;761482;57.718666147;11.958144045;12.32415;-0.5356451;-0.3564326;-0.3363216
1663765148;811566;57.718667915;11.958134015;12.33733;-0.3247957;-0.1655762;-0.2047185
1663765148;861448;57.718669688;11.958123976;12.35246;-0.2836573;0.1036879;0.08966477
1663765148;911420;57.718671463;11.958113929;12.36069;-0.1270755;-0.2222926;0.1439696
1663765148;961467;57.718673243;11.958103878;12.3679;0.1430435;-0.3235894;0.225492
1663765149;11507;57.718675024;11.958093822;12.36744;-0.000627667;-0.006123224;0.3897572
1663765149;61541;57.718676805;11.958083748;12.36606;0.3788103;-0.0849112;0.1084876
1663765149;111438;57.718678589;11.958073675;12.37317;0.02141041;-0.3379694;0.2705842
1663765149;161448;57.718680375;11.958063604;12.36676;0.1490907;-0.0001918473;-0.02698472
1663765149;211456;57.718682165;11.95805354;12.36602;0.1475371;-0.1019158;-0.07834794
1663765149;261496;57.718683956;11.958043481;12.36013;-0.08569322;-0.1421335;0.1563315
1663765149;311487;57.718685748;11.958033429;12.35502;0.0348006;-0.1831232;0.01582106
1663765149;361578;57.718687541;11.958023384;12.34592;0.1902376;-0.2184879;0.1302643
1663765149;411464;57.718689336;11.958013347;12.34303;0.01318987;-0.1104502;0.01503256
1663765149;461545;57.718691133;11.958003316;12.33794;0.09916572;-0.3091447;-0.09699086
1663765149;511506;57.718692932;11.957993289;12.34172;-0.1057484;0.05001189;-0.06851384
1663765149;561537;57.718694732;11.957983261;12.3445;-0.2441595;-0.04611887;-0.1039357
1663765149;611442;57.718696536;11.957973229;12.35666;-0.3440352;-0.2403712;0.3525694
1663765149;661466;57.718698344;11.957963188;12.3764;-0.6439112;-0.3518859;0.08530381
1663765149;711431;57.718700158;11.957953132;12.3975;-0.4436447;-0.2180135;-0.1319714
1663765149;761557;57.718701975;11.95794306;12.41763;-0.4324349;-0.04401967;-0.3634313
1663765149;811538;57.718703795;11.957932976;12.43454;-0.2638369;-0.02962473;-0.2900787
1663765149;861466;57.718705623;11.957922884;12.4469;-0.06852265;0.004666068;-0.3339206
1663765149;911443;57.718707453;11.957912784;12.4587;-0.000794793;0.05971197;-0.1541041
1663765149;961555;57.718709285;11.95790268;12.46219;0.1540685;-0.07916562;-0.297197
1663765150;11526;57.718711124;11.957892565;12.4645;0.002640054;-0.155649;-0.1041145
1663765150;61565;57.718712982;11.957882427;12.45362;0.2246443;-0.1634631;-0.216526
1663765150;111534;57.718714852;11.957872307;12.44572;0.2503181;-0.4627683;-0.02442484
1663765150;161495;57.718716741;11.957862208;12.43791;0.3683539;-0.9827127;0.09137919
1663765150;211507;57.718718662;11.95785214;12.42684;0.3052036;-1.239531;-0.06517996
1663765150;261620;57.718720623;11.957842111;12.41322;0.5763765;-1.735188;-0.0212983
1663765150;311478;57.718722631;11.957832128;12.40014;0.3362528;-2.183286;0.04774055
1663765150;361451;57.718724698;11.957822202;12.38192;0.5618479;-2.850783;0.2429619
1663765150;411443;57.718726834;11.957812344;12.36617;0.5251649;-3.053978;0.2454008
1663765150;461485;57.718729043;11.957802559;12.34593;0.6804652;-3.763722;-0.0855363
1663765150;511506;57.718731327;11.957792856;12.32251;0.8383334;-3.90798;0.06149717
1663765150;561472;57.718733691;11.957783246;12.29649;0.5918981;-4.329978;0.0747536
1663765150;611542;57.718736135;11.957773732;12.26988;0.7076564;-4.283542;0.05617781
1663765150;661506;57.718738656;11.957764311;12.25255;0.5833442;-4.029779;0.3411162
1663765150;711465;57.718741253;11.957754978;12.23884;0.391924;-4.024608;0.342402
1663765150;761504;57.71874392;11.95774573;12.22327;0.3519371;-3.765661;0.2939032
1663765150;811561;57.718746647;11.95773656;12.2069;0.424808;-3.334556;0.1092224
1663765150;861460;57.718749419;11.957727455;12.18854;0.3920996;-3.068213;0.1998965
1663765150;911447;57.718752224;11.957718404;12.17176;0.4768418;-2.169922;-0.03907361
1663765150;961481;57.718755051;11.957709395;12.15637;0.4670424;-1.223286;0.1122955
1663765151;11502;57.718757884;11.957700408;12.13909;0.4145479;-0.6058247;-0.271697
1663765151;61573;57.718760705;11.95769142;12.11364;0.5595907;-0.09872835;-0.4452134
1663765151;111531;57.718763504;11.957682433;12.08626;0.6249992;0.706749;-0.268377
1663765151;161467;57.718766268;11.95767344;12.05451;0.5722409;1.646825;-0.1802809
1663765151;211475;57.718768985;11.957664427;12.0243;0.6050466;1.979771;-0.1500486
1663765151;261507;57.718771642;11.957655384;11.99292;0.6609493;2.494236;-0.2216903
1663765151;311467;57.718774234;11.957646304;11.96343;0.7048647;2.742763;0.01123318
1663765151;361535;57.718776753;11.957637181;11.9337;0.5966731;3.287642;0.08567499
1663765151;411532;57.71877919;11.95762801;11.9036;0.6853859;3.89196;0.4545824
1663765151;461562;57.718781542;11.957618792;11.87368;0.6076108;3.594324;0.5721664
1663765151;511513;57.71878381;11.957609526;11.84674;0.8324873;3.750654;0.2214085
1663765151;561536;57.718785992;11.957600212;11.82479;0.4753113;3.996355;0.541503
1663765151;611465;57.718788084;11.95759085;11.79874;0.7165079;3.944202;0.1576304
1663765151;661500;57.71879009;11.957581445;11.77713;0.4114766;3.861092;0.4863463
1663765151;711480;57.718792015;11.957572003;11.75325;0.7312353;3.978678;0.1694303
1663765151;761583;57.718793863;11.957562529;11.73325;0.411907;3.798148;0.1414319
1663765151;811569;57.71879564;11.957553027;11.71229;0.3601111;3.528974;0.3684333
1663765151;861486;57.718797361;11.957543507;11.69573;0.3497379;2.964188;-0.02143045
1663765151;911530;57.718799037;11.957533977;11.67419;0.3500038;2.515432;-0.1534174
1663765151;961566;57.718800679;11.957524442;11.65944;0.5753029;2.184274;-0.3110119
1663765152;11564;57.718802284;11.957514904;11.64076;0.2262149;1.539353;0.3685404
1663765152;61548;57.718803858;11.957505355;11.6243;0.5668387;0.2639819;-0.1638315
1663765152;111482;57.718805432;11.95749582;11.61317;0.2973206;-0.423516;0.1877292
1663765152;161495;57.718807014;11.957486304;11.59556;0.007816625;-0.3079634;0.04369134
1663765152;211469;57.718808604;11.957476811;11.57119;0.4433768;-0.7992477;0.1555157
1663765152;261652;57.718810201;11.957467338;11.55449;0.7311251;-0.753426;-0.3357135
1663765152;311486;57.718811802;11.957457889;11.53921;0.4368683;-0.6259777;-0.2676824
1663765152;361478;57.718813414;11.957448462;11.51859;0.04951006;-0.6040486;-0.163123
1663765152;411498;57.718815033;11.957439057;11.50079;0.2479663;-0.8123082;0.768705
1663765152;461498;57.718816661;11.957429671;11.48209;0.636923;-0.3434618;-0.6521772
1663765152;511512;57.718818286;11.957420302;11.46465;0.3072432;0.1722617;-0.1282484
1663765152;561531;57.718819906;11.957410948;11.44535;0.3916415;0.3070362;-0.1495153
1663765152;611504;57.718821523;11.957401614;11.42072;0.5523589;0.03885005;-0.3946474
1663765152;661516;57.718823137;11.957392297;11.40127;0.3354811;0.1182778;-0.3228888
1663765152;711528;57.718824749;11.957383;11.37784;0.6475062;0.01033467;-0.534764
1663765152;761557;57.718826355;11.957373719;11.35938;0.5222142;-0.04185585;-0.08926156
1663765152;811490;57.718827958;11.957364455;11.34006;0.4072174;-0.2598728;-0.03383028
1663765152;861491;57.718829561;11.957355209;11.32127;0.2595497;-0.04129625;-0.04025637
1663765152;911481;57.718831163;11.957345981;11.30002;0.5261216;0.1422095;-0.03607041
1663765152;961482;57.718832764;11.95733677;11.28099;0.6352098;-0.04099719;0.03004523
1663765153;11556;57.718834376;11.957327591;11.26195;0.3551436;-0.2384395;0.06700947
1663765153;61561;57.718836021;11.957318459;11.24271;0.4589652;-0.1067687;-0.01323206
1663765153;111526;57.718837665;11.957309344;11.22372;0.2722875;-0.01707652;0.03804469
1663765153;161473;57.718839308;11.957300247;11.20297;0.5240262;-0.2644661;-0.3924313
